GeneID	GeneName	Adipose_Subcutaneous	Esophagus_Mucosa	Adipose_Visceral_Omentum	Esophagus_Muscularis	Adrenal_Gland	Heart_Atrial_Appendage	Brain_Anterior_cingulate_cortex_BA24	Heart_Left_Ventricle	Artery_Aorta	Liver	Artery_Coronary	Lung	Artery_Tibial	Muscle_Skeletal	Brain_Caudate_basal_ganglia	Nerve_Tibial	Brain_Cerebellar_Hemisphere	Ovary	Brain_Cerebellum	Pancreas	Brain_Cortex	Pituitary	Brain_Frontal_Cortex_BA9	Prostate	Brain_Hippocampus	Skin_Not_Sun_Exposed_Suprapubic	Brain_Hypothalamus	Skin_Sun_Exposed_Lower_leg	Brain_Nucleus_accumbens_basal_ganglia	Small_Intestine_Terminal_Ileum	Brain_Putamen_basal_ganglia	Spleen	Breast_Mammary_Tissue	Stomach	Cells_EBV-transformed_lymphocytes	Testis	Cells_Cultured_fibroblasts	Thyroid	Colon_Sigmoid	Uterus	Colon_Transverse	Vagina	Esophagus_Gastroesophageal_Junction	Whole_Blood
ENSG00000132170	PPARG	NaN	NaN	NaN	0.0	NaN	0.1365814696485623	NaN	0.19728434504792333	NaN	NaN	0.7420127795527156	NaN	0.0	NaN	NaN	NaN	0.8785942492012779	NaN	0.5878594249201278	0.22284345047923326	NaN	NaN	NaN	NaN	NaN	0.4225239616613419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000109819	PPARGC1A	NaN	NaN	NaN	NaN	NaN	0.9169329073482428	NaN	0.5507188498402555	0.8011182108626198	NaN	NaN	NaN	1.0	NaN	0.4329073482428115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06669329073482429	0.4033546325878594	0.8354632587859425	0.012779552715654952	1.0	NaN	NaN	0.09824281150159744	0.4440894568690096
ENSG00000172531	PPP1CA	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.21006389776357828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0011980830670926515	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN
ENSG00000213639	PPP1CB	0.2288338658146965	0.3210862619808307	0.5638977635782748	0.0011980830670926515	0.09824281150159744	0.6114217252396166	NaN	0.4217252396166134	0.7527955271565495	0.12579872204472844	NaN	0.2264376996805112	0.4824281150159744	0.3442492012779553	0.2895367412140575	0.5039936102236422	NaN	NaN	NaN	0.05391373801916933	NaN	NaN	0.7847444089456869	NaN	NaN	0.039936102236421724	NaN	0.5722843450479234	NaN	NaN	0.5934504792332268	0.10702875399361024	0.4804313099041533	0.08306709265175719	NaN	0.3845846645367412	0.9712460063897764	0.3126996805111821	0.6253993610223643	NaN	0.4125399361022365	NaN	0.3466453674121406	0.6154153354632588
ENSG00000186298	PPP1CC	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9644568690095848	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9057507987220448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4197284345047924	1.0	NaN	1.0	NaN	NaN	NaN	NaN	NaN
ENSG00000138078	PREPL	0.02236421725239616	NaN	NaN	NaN	NaN	NaN	NaN	0.3218849840255591	NaN	NaN	NaN	NaN	0.3166932907348243	NaN	NaN	NaN	0.6609424920127795	0.00439297124600639	NaN	NaN	NaN	0.001597444089456869	NaN	0.026357827476038338	NaN	0.375	NaN	0.3993610223642173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.025159744408945688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000180644	PRF1	0.6357827476038339	NaN	NaN	NaN	NaN	NaN	0.007188498402555909	NaN	NaN	NaN	NaN	NaN	0.2983226837060703	NaN	NaN	0.4253194888178914	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.09864217252396168	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN
ENSG00000132356	PRKAA1	0.11182108626198084	NaN	NaN	0.5031948881789138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.06988817891373802	NaN	NaN	NaN	NaN	NaN	NaN	0.2659744408945687	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.15495207667731628	NaN	0.2472044728434505
ENSG00000162409	PRKAA2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5307507987220448	0.005990415335463258	NaN	NaN	NaN	NaN	NaN	0.6018370607028753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.15934504792332269	NaN	NaN	0.5383386581469649	NaN	0.0	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000126583	PRKCG	NaN	NaN	0.30870607028753994	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8434504792332268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08186900958466453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000253729	PRKDC	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8893769968051118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	0.4924121405750799	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000138669	PRKG2	0.5830670926517572	0.28354632587859424	NaN	NaN	NaN	NaN	0.029552715654952075	NaN	NaN	NaN	NaN	0.5746805111821086	NaN	NaN	NaN	0.4624600638977636	NaN	NaN	0.3362619808306709	NaN	NaN	NaN	0.08146964856230032	NaN	NaN	NaN	NaN	0.23242811501597446	0.9620607028753994	NaN	NaN	NaN	NaN	NaN	NaN	0.9824281150159744	0.4848242811501597	0.03753993610223642	NaN	NaN	NaN	0.30990415335463256	NaN	NaN
ENSG00000100462	PRMT5	0.5543130990415336	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7987220447284346	NaN	NaN	NaN	NaN	NaN	0.9029552715654952	NaN	NaN	NaN	0.5179712460063898	NaN	NaN	NaN	NaN	NaN	0.6385782747603834	NaN	NaN	NaN	NaN	NaN	0.3370607028753993	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	0.3478434504792332
ENSG00000143125	PROK1	NaN	NaN	NaN	NaN	NaN	0.8226837060702875	NaN	0.5591054313099042	0.4752396166134185	NaN	0.5658945686900958	NaN	NaN	NaN	NaN	0.5399361022364217	NaN	NaN	NaN	0.6106230031948882	NaN	NaN	0.05231629392971246	NaN	NaN	0.3590255591054313	NaN	0.7771565495207667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9624600638977636	NaN	0.2799520766773163	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000163421	PROK2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.006389776357827476	NaN	NaN	NaN	0.01637380191693291	NaN	NaN	NaN	NaN	NaN	NaN	0.003194888178913738	NaN	NaN	0.5499201277955271	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9676517571884984	NaN	NaN	NaN	NaN	0.7823482428115016
ENSG00000101292	PROKR2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.75
ENSG00000117707	PROX1	NaN	NaN	0.009584664536741214	NaN	NaN	NaN	NaN	NaN	0.4197284345047924	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6813099041533547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.11261980830670927	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.18330670926517573	0.14616613418530353	NaN	NaN	NaN	NaN	NaN
ENSG00000121390	PSPC1	NaN	NaN	NaN	0.8638178913738019	NaN	0.0007987220447284345	NaN	NaN	NaN	NaN	NaN	0.04512779552715655	0.7080670926517572	NaN	NaN	0.2795527156549521	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6106230031948882	0.365814696485623	NaN	NaN	NaN	NaN	0.3678115015974441	0.6573482428115016	NaN	0.5978434504792333	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000171862	PTEN	NaN	0.5543130990415336	NaN	NaN	0.4864217252396166	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	0.4656549520766773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2380191693290735	NaN	NaN	0.13099041533546327
ENSG00000107317	PTGDS	0.035942492012779555	NaN	0.4860223642172524	NaN	NaN	NaN	NaN	NaN	0.2827476038338658	NaN	NaN	0.5135782747603834	0.14696485623003194	NaN	NaN	NaN	NaN	0.2412140575079872	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.02196485623003195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8142971246006391	NaN	NaN	NaN	NaN	0.04672523961661342	0.2380191693290735
ENSG00000149177	PTPRJ	0.03753993610223642	0.9205271565495208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	0.09784345047923322	NaN	NaN	NaN	0.5191693290734825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.10702875399361024	1.0	NaN	NaN	0.17252396166134185	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN
ENSG00000173482	PTPRM	NaN	NaN	NaN	0.194888178913738	NaN	NaN	NaN	NaN	0.6357827476038339	NaN	NaN	NaN	NaN	NaN	0.0555111821086262	NaN	NaN	NaN	0.2679712460063898	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5347444089456869	NaN	NaN	NaN	NaN	1.0	NaN	0.0626996805111821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1206070287539936
ENSG00000152061	RABGAP1L	0.271964856230032	0.14696485623003194	NaN	0.838258785942492	NaN	NaN	NaN	NaN	NaN	NaN	0.1110223642172524	0.3430511182108626	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6561501597444089	NaN	0.15654952076677314	NaN	NaN	NaN	0.7172523961661342	NaN	0.08825878594249201	0.6321884984025559	NaN	NaN	NaN	0.14376996805111822	NaN	NaN	0.3817891373801917	0.3865814696485623	0.4980031948881789	NaN	NaN	NaN	NaN	0.7939297124600639	0.7527955271565495
ENSG00000108557	RAI1	NaN	NaN	NaN	NaN	0.5670926517571885	NaN	NaN	NaN	NaN	NaN	NaN	0.3777955271565495	NaN	NaN	NaN	0.6361821086261981	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	0.005191693290734824	NaN	NaN	0.2348242811501597	NaN	0.661741214057508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000122965	RBM19	0.24161341853035145	0.8246805111821086	0.5531150159744409	0.9720447284345048	0.8881789137380192	NaN	0.4720447284345048	NaN	0.5431309904153354	NaN	NaN	0.10543130990415336	0.16932907348242812	1.0	0.20646964856230032	0.3274760383386581	0.8865814696485623	NaN	0.28434504792332266	0.3626198083067093	0.34185303514377	0.7695686900958466	1.0	0.2128594249201278	0.8885782747603834	0.9205271565495208	0.5239616613418531	NaN	0.6269968051118211	0.9588658146964856	0.019968051118210862	0.1669329073482428	0.5666932907348243	0.5527156549520766	NaN	0.0019968051118210857	0.14456869009584666	0.6086261980830671	NaN	0.03514376996805112	0.5251597444089456	NaN	0.8250798722044729	NaN
ENSG00000173933	RBM4	NaN	NaN	NaN	NaN	NaN	NaN	0.039137380191693286	NaN	NaN	NaN	NaN	0.41493610223642174	NaN	NaN	0.5750798722044729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6545527156549521	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN
ENSG00000173914	RBM4B	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	1.0	NaN	NaN	NaN	NaN	0.1597444089456869	NaN	NaN
ENSG00000104856	RELB	NaN	0.04273162939297125	NaN	NaN	NaN	0.6861022364217252	NaN	0.8486421725239617	NaN	NaN	0.16573482428115016	NaN	0.5043929712460063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4057507987220447	NaN	0.051118210862619806	NaN	NaN	NaN	0.19289137380191693	0.007587859424920127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000142599	RERE	0.1805111821086262	0.3746006389776358	0.415335463258786	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3250798722044728	NaN	NaN	NaN	0.3354632587859425	0.5171725239616614	NaN	NaN	0.5431309904153354	NaN	NaN	NaN	NaN	NaN	0.9784345047923324	NaN	0.0902555910543131	NaN	0.8115015974440895	NaN	NaN	0.6142172523961661	NaN	NaN	NaN	0.639776357827476	NaN	NaN	NaN	NaN	0.106629392971246	NaN	0.4057507987220447
ENSG00000163914	RHO	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.893370607028754	0.3274760383386581	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000164068	RNF123	0.5491214057507987	0.5878594249201278	0.5798722044728435	0.6230031948881789	NaN	0.78314696485623	NaN	0.4984025559105431	0.8590255591054313	NaN	0.041134185303514384	0.3278753993610224	0.5730830670926518	NaN	0.7943290734824281	0.5491214057507987	0.819888178913738	NaN	0.10982428115015974	0.5978434504792333	0.6425718849840255	NaN	0.5531150159744409	NaN	NaN	NaN	0.5271565495207667	0.03314696485623003	0.21445686900958466	NaN	0.0007987220447284345	0.7088658146964856	0.5139776357827476	0.7252396166134185	NaN	0.8626198083067093	0.015575079872204472	0.5718849840255591	0.2436102236421725	0.222444089456869	NaN	NaN	0.2248402555910543	NaN
ENSG00000141576	RNF157	0.4928115015974441	0.0694888178913738	0.5467252396166135	0.2515974440894569	NaN	0.3518370607028754	NaN	0.7515974440894568	0.3430511182108626	0.9840255591054312	NaN	0.6501597444089456	0.7919329073482428	NaN	NaN	0.06190095846645367	0.4740415335463259	NaN	NaN	0.07667731629392971	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.26956869009584666	NaN	NaN	NaN	NaN	0.9089456869009584	NaN	0.5067891373801917	0.8598242811501597	0.5674920127795527	0.5259584664536742	NaN	NaN	0.3949680511182109	NaN	0.9572683706070289	NaN
ENSG00000134318	ROCK2	NaN	0.002795527156549521	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0003993610223642173	NaN	NaN	0.0555111821086262	NaN	NaN	0.05830670926517573	NaN	0.07308306709265176	NaN	NaN	NaN	0.6637380191693291	NaN	NaN	0.6190095846645367	NaN	0.43849840255591055	NaN	NaN	NaN	NaN	NaN	0.4676517571884984	0.06469648562300319	NaN	NaN	0.7428115015974441	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000069667	RORA	NaN	0.6817092651757188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4972044728434505	NaN	NaN	NaN	NaN	NaN	0.6010383386581469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8346645367412141	NaN	0.5255591054313099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7384185303514377	NaN	NaN	NaN	NaN	0.7823482428115016	NaN	0.0	NaN
ENSG00000198963	RORB	NaN	1.0	NaN	NaN	NaN	0.6218051118210862	NaN	1.0	0.6170127795527156	NaN	NaN	NaN	0.3761980830670926	NaN	NaN	NaN	NaN	NaN	0.2939297124600639	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.009984025559105431	NaN	NaN	NaN	NaN
ENSG00000143365	RORC	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5191693290734825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000106366	SERPINE1	NaN	0.00878594249201278	0.02196485623003195	NaN	0.7799520766773163	NaN	NaN	NaN	0.10263578274760383	NaN	NaN	NaN	0.7951277955271565	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.02156549520766773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3777955271565495	0.5670926517571885	NaN	NaN	NaN	0.07787539936102236	NaN	NaN	NaN	NaN
ENSG00000107290	SETX	NaN	NaN	NaN	0.4416932907348243	NaN	0.6781150159744409	NaN	0.13378594249201278	0.9261182108626198	NaN	NaN	NaN	0.3230830670926518	NaN	NaN	0.7000798722044729	NaN	NaN	NaN	0.472444089456869	NaN	0.2631789137380192	NaN	0.21485623003194887	NaN	NaN	NaN	0.6054313099041534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4844249201277955	1.0	NaN	0.4053514376996805	NaN	0.6849041533546326	0.2707667731629393
ENSG00000116560	SFPQ	NaN	NaN	NaN	NaN	0.05990415335463259	0.8730031948881789	NaN	NaN	NaN	NaN	0.08546325878594249	NaN	NaN	NaN	NaN	NaN	0.7160543130990416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.17172523961661346	NaN	NaN	NaN	NaN	0.002795527156549521	NaN	NaN	NaN
ENSG00000087266	SH3BP2	0.4053514376996805	NaN	NaN	0.9380990415335464	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9325079872204473	NaN	NaN	NaN	NaN	NaN	0.13498402555910546	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5774760383386581	NaN	NaN	NaN	NaN	NaN	NaN	0.3214856230031949	0.06190095846645367	0.8757987220447284	0.5403354632587859	NaN	NaN	NaN	NaN	NaN
ENSG00000142178	SIK1	NaN	NaN	NaN	NaN	NaN	0.0	0.5295527156549521	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6521565495207667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5191693290734825	NaN	0.5187699680511182	NaN	0.2655750798722045	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000169375	SIN3A	NaN	NaN	NaN	1.0	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2595846645367412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8302715654952076	NaN	NaN	NaN	NaN	NaN	0.4896166134185304	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000096717	SIRT1	1.0	0.5658945686900958	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3538338658146965	0.18250798722044728	NaN	NaN	0.11142172523961663	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6633386581469649	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2787539936102236	NaN	NaN	0.20407348242811504	0.5003993610223643	NaN	NaN	NaN	NaN	NaN	0.4960063897763578
ENSG00000138083	SIX3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6437699680511182	NaN	NaN	NaN	NaN	0.4644568690095847	NaN	NaN	0.8889776357827476	0.4820287539936102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8941693290734825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000103546	SLC6A2	NaN	NaN	NaN	0.33426517571884984	0.8434504792332268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8670127795527156	NaN	0.7464057507987221	NaN	NaN	NaN	NaN	NaN	0.7707667731629393	NaN	0.16932907348242812	NaN	NaN	0.15854632587859424	NaN	0.15135782747603835	NaN	NaN	NaN
ENSG00000108576	SLC6A4	NaN	NaN	NaN	0.8099041533546326	NaN	NaN	NaN	NaN	0.8646166134185304	NaN	NaN	NaN	NaN	NaN	NaN	0.6857028753993609	NaN	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.02595846645367412	NaN	0.013578274760383386	NaN	NaN	NaN	NaN	NaN	NaN	0.702076677316294	0.1900958466453674	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.03554313099041533
ENSG00000072310	SREBF1	0.0007987220447284345	NaN	NaN	NaN	0.1940894568690096	NaN	NaN	0.996405750798722	0.4005591054313099	0.2240415335463259	0.41054313099041534	NaN	NaN	0.545926517571885	NaN	0.2999201277955272	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2759584664536741	0.3190894568690096	NaN	NaN	NaN	NaN	NaN	0.4660543130990416
ENSG00000147465	STAR	NaN	NaN	NaN	NaN	0.21006389776357828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.001597444089456869	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3486421725239617	NaN	NaN	NaN	NaN	NaN	NaN	0.9612619808306708	NaN	NaN	NaN	NaN	0.5810702875399361	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0694888178913738	0.013178913738019169	0.34584664536741216	NaN
ENSG00000152455	SUV39H2	0.0003993610223642173	NaN	NaN	NaN	0.8757987220447284	NaN	NaN	NaN	NaN	NaN	NaN	0.7300319488817891	0.5543130990415336	NaN	NaN	NaN	NaN	0.0035942492012779547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9912140575079872	NaN	0.002795527156549521	1.0	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000180176	TH	NaN	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1409744408945687	NaN	NaN	NaN	NaN	NaN	NaN	0.0762779552715655	NaN	NaN	0.3278753993610224	NaN	0.5195686900958466	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9125399361022364	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000054118	THRAP3	NaN	0.7763578274760383	0.5623003194888179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5075878594249201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8091054313099042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000111602	TIMELESS	NaN	NaN	NaN	0.09185303514376997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6928913738019169	NaN	NaN	NaN	NaN	NaN	NaN	0.002795527156549521	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.6309904153354633	NaN	NaN	NaN	NaN	NaN	NaN	0.5611022364217252	NaN	0.7200479233226837	0.20087859424920126	NaN	NaN	NaN	NaN	NaN
ENSG00000141655	TNFRSF11A	NaN	0.9089456869009584	0.0902555910543131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.3522364217252396	0.8274760383386581	NaN	NaN	NaN	NaN	0.8262779552715654	NaN	0.058706070287539935	NaN	NaN	NaN	NaN	NaN	0.4608626198083067	NaN	NaN	0.08825878594249201	NaN	0.6441693290734825	0.547923322683706	NaN	NaN	0.01876996805111821	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000198900	TOP1	NaN	NaN	0.0019968051118210857	NaN	0.3698083067092652	NaN	NaN	NaN	0.043530351437699684	NaN	NaN	0.3777955271565495	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.20047923322683706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7180511182108626	NaN	NaN	NaN	NaN	NaN
ENSG00000131747	TOP2A	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.012779552715654952	NaN	0.006389776357827476	NaN	0.5623003194888179	NaN	NaN	0.2847444089456869	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ENSG00000141510	TP53	NaN	0.1876996805111821	0.17771565495207667	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4952076677316294	NaN	NaN	NaN	0.13578274760383385	NaN	NaN	NaN	NaN	0.06749201277955273	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	0.5299520766773163	0.8690095846645367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.20527156549520767
ENSG00000129167	TPH1	NaN	0.4932108626198083	0.4628594249201278	0.5075878594249201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4960063897763578	NaN	NaN	0.07667731629392971	0.3242811501597444	0.1062300319488818	NaN	0.21805111821086265	0.14337060702875398	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7731629392971247	NaN	NaN	NaN	NaN	0.6170127795527156	NaN	NaN	NaN	0.549520766773163	0.6094249201277955	NaN	NaN	NaN	NaN	NaN	NaN
